id,error_code,model_id,solution
625,P0152,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1DvJ2uzrXOnV-aFNFAR1VUiLc87uDrTV1/view?usp=sharing
626,P0153,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1uesUWYnsMqK_ZmJZY1QkGPLQPbCWuR6k/view?usp=sharing
627,P0154,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/17t3raH7QJKJO0DSiwVTBHII8jE5s7kwo/view?usp=sharing
628,P0157,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1LriDCLO1iexf24M_2W1HMJ6OieM52j5C/view?usp=sharing
629,P0158,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1K8uSyGqw38jZ3uwaOzHnqWlenUjpU3oy/view?usp=sharing
630,P0160,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1mbELRdCGbySm0JTsngHCuzL7IKeL5H1e/view?usp=sharing
631,P0171,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1tvDPmN6TMlDYz1yrkqIWJMzYjir03IxC/view?usp=sharing
632,P0172,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1yWLeg3jh7Fe1hibpQPyEnG3vwco8ShZU/view?usp=sharing
633,P0174,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1bE0mzO1IpuXpIGHAz8AbA9f_5qLeD10L/view?usp=sharing
634,P0175,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1PZ1p7MR61-cW9dMAks78LGvXzOaNp6RU/view?usp=sharing
635,P0191,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Z4S1aihhfQRozyn3fgKdUEjv5f7g_KXA/view?usp=sharing
636,P0192,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1ww56FUldfoYW3fH2BZeCyMHlOJfZ60do/view?usp=sharing
637,P0193,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1n-omn-UaVp1P1tASJvr-GHLie8IsIizv/view?usp=sharing
638,P0196,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1n9VF0RDHv4WsgG4yR1q1LEIPuB5c1EYA/view?usp=sharing
639,P0197,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1bqQkRUan1zbvQEsTyL_1fdIvTQIPIt9g/view?usp=sharing
640,P0198,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Cnxxf9Y44gkS8b64zVijeHNbByKEnxLq/view?usp=sharing
641,P020A,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/12eGOZYPtl0WNoF5Nm77Qa6ZG8V3WZhAn/view?usp=sharing
642,P020B,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Y-L3qa3WMvlXwxnDkAl9mvCUTuR_9xcS/view?usp=sharing
643,P020C,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1zaVMaIg5zjTG0UQVw072L6PuVAYcDalz/view?usp=sharing
644,P020D,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1hOs6C0S88uuQk6e6pYyT80LzfbeNT7xy/view?usp=sharing
645,P020E,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1tXJ4GbArX3TJCM_PFFcfAhyNpmZBh6sh/view?usp=sharing
646,P020F,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1KnLJRv1x6c8MicpN_YfZZPQ2EofYwMXZ/view?usp=sharing
647,P0221,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1KSoJPHwDn34b1AQfemSdtS2AA0Vd9t2N/view?usp=sharing
648,P0222,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1yAscruuMa7lEqxfdWIh2HKSH3fErx637/view?usp=sharing
649,P0223,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1zU2pe-BxOhBZLhyduTfRQhok9Ixd5rzm/view?usp=sharing
650,P0230,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/103huJKTPT6qP9mc0kb6_Hdg8b8DBJPic/view?usp=sharing
651,P0261,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1gog4fYV93fn7NUJ5k0Wj_sKxANXbq12w/view?usp=sharing
652,P0262,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1VsEr2KIiKyz9iscsPBxvB00AL2w_etgG/view?usp=sharing
653,P0263,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/132zDdhdgvu477CEx7PqAc2n5RLssDRRL/view?usp=sharing
654,P0264,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1CsyIS3AQobyf4k01LsfY0TkuohIhMMQf/view?usp=sharing
655,P0265,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/15Y2JMRgCUaKmJENByqXGdUIawx6TN-XH/view?usp=sharing
656,P0266,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1FpVN0lLTrPAsc71uhPz4LiT9bezctqFS/view?usp=sharing
657,P0267,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1o7HQ16V2_Lfy_OH-m4duvbRQqXWD8rjf/view?usp=sharing
658,P0268,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1_QJPAbV1N2l7omeH1oe9PgpswLrMNa9p/view?usp=sharing
659,P0269,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1hn4FS39kXDpK_TgSTCrm6DpNvlY5oIof/view?usp=sharing
660,P0271,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1U-LF7V12rzabVdIr_6w9tQvmU-M3WEp-/view?usp=sharing
661,P0272,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1p6iKzrstVrtz4K15uOTH4oPvpMfUsguB/view?usp=sharing
662,P0274,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1AqVlkSoXm8WsJZc9b3E1senPQh7k1l6B/view?usp=sharing
663,P0275,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1jYUU9qU_oT8U085X_cjc5VDXgfWuBCI3/view?usp=sharing
664,P0277,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/13FCB3u5b9UleVUk4FRe-JVDoVsA2kzoK/view?usp=sharing
665,P0278,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1SBhLld7jeBgyZc17pop6v9LTT78KBFGZ/view?usp=sharing
666,P0300,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1VcSNIyD1VC0lFkSjxXwBnoOha_JOY8zm/view?usp=sharing
667,P0301,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1uQWnLNROWfdrTQb_DZ73794o8ss0LTnY/view?usp=sharing
668,P0302,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1HpYl0LK7btGsQPQ8_DBISucshuauL2WG/view?usp=sharing
669,P0303,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1zXgbaGasXde2y-msUICrTiw7-yGDpAKL/view?usp=sharing
670,P0304,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1l0tlLm3b8zzHEUULwSX_J55XFmhSaWbe/view?usp=sharing
671,P0305,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1GKD9fNZE954Vbr31h4OkPZVFyAWuHUXQ/view?usp=sharing
672,P0306,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1IArpsSYP48T325bRxYNfnMyfuEeaHj67/view?usp=sharing
673,P0315,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1jn357psBpNfBMWEEAq7TNxWwM2GLjSkx/view?usp=sharing
674,P0326,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1_X7zsSYK2sDnmFMX8--EdB5H3u6NnBti/view?usp=sharing
675,P0331,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1AVHJ1V3oPGbt0P9aXhTUhXpiWwKFj92W/view?usp=sharing
676,P0335,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1RgphK_jwq8s9chu_aLJbu2WRWDXWW6Ig/view?usp=sharing
677,P0336,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1U1qExc6OXnkSxrMkyx8oaUQdQxrr9plo/view?usp=sharing
678,P0340,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1eLEqZe6H8EZ80W8Oae-01ZhFjPBNQUkh/view?usp=sharing
679,P0341,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1zflwLrZzDLtmz2HJHWdJBdfQnaVHYdin/view?usp=sharing
680,P0346,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Pjg62E3Q82nZZwr8iusEFE9syKC2hzvk/view?usp=sharing
681,P0351,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1NhQyMmK2hHXWy2WrjPia8iMc6F0PxcCP/view?usp=sharing
682,P0352,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1mXwZoyh4Xy8jUKhtPNGaPMF6vEEX26Hu/view?usp=sharing
683,P0353,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1ZseUDtbmULcbFQ8oW2uTBBPPQoXV5nRR/view?usp=sharing
684,P0354,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1FGszhoIqtnJZQgYUnmausasnSwqbCbsu/view?usp=sharing
685,P0355,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1lAf6e1B2_NnkgBWL1ZeqYbqyV73jPqh1/view?usp=sharing
686,P0356,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1AIfIy40ylXsrnCqG-ZTl4kHMAx7Pl_A3/view?usp=sharing
687,P0366,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Xiz_lC8Jy49HyAby1vdbEQdYbRfWzxRT/view?usp=sharing
688,P0391,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/18IsAu5pZsl8EI4Iuv6YASFB2iEz_Ii5q/view?usp=sharing
689,P0420,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1n6wapv7PbC_4UEtjSd0CWnRFWbLvcNUd/view?usp=sharing
690,P0430,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1m83bPNXLe6y24NBFWEnGhtJvOUefpybi/view?usp=sharing
691,P0441,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1WMuL6oPZiBY5ONQlHRaZD8sFJzj6Mel8/view?usp=sharing
692,P0442,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1lEvcJsKyN3A_foE46jVVj7zxushbzv7Z/view?usp=sharing
693,P0444,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Dcq6syIuVxTafxjZKDD3ePi-DpHOLNyi/view?usp=sharing
694,P0445,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1PLt5XJm5TZklEdYC2igH8Q1GYSfu16Og/view?usp=sharing
695,P0447,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1XYN4kHnQ0qY6bkch23uQPFg_gP9N_3c0/view?usp=sharing
696,P0448,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1HXWKRho9YaEJeJgOx3pu7ZtI04wTWJQZ/view?usp=sharing
697,P0451,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1GOjDGMdQelbSj2oa0LkAJaLji_825pDF/view?usp=sharing
698,P0452,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1ME2RJ22LwwZiqrKmShq3TwhSAB1T0EMh/view?usp=sharing
699,P0453,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1DvNtnSFS6K1LNEF3-pi3aRouKUpN5nGP/view?usp=sharing
700,P0454,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1kD-PnwcJo55l_MyuuUkSXv2Cv2dsdhOG/view?usp=sharing
701,P0455,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/13FZmKMRJK7vxwXMRHlX-81qSBYzFMpKJ/view?usp=sharing
702,P0456,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1hn17UGTE8-HYgoY9JvLnNdEw84_UAJGS/view?usp=sharing
703,P0457,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1GWSO5phaYqnzepjggq73Lgza2z8K-YV9/view?usp=sharing
704,P0461,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1La75Ixdgx7cS3LfioduL4VRkbpO3BRhf/view?usp=sharing
705,P0462,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1qPCft_4UoJYaYEuJ16ZSQ1MopxPENkFQ/view?usp=sharing
706,P0463,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1KwtjxVvXBUb6_mI7Kg5MiKZmR9Hw9Fm4/view?usp=sharing
707,P0464,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1ExEboIVHCn3yDsI6ctVE_uzDYg28aQG5/view?usp=sharing
708,P0480,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1lw1APsDXXYVkgtga35u0PxpSS22qPgE8/view?usp=sharing
709,P0504,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1WPP9LO1vnm-LnIPIvbf0z44g092Mm7cA/view?usp=sharing
710,P0506,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1KQeNGFEZkcIpYM24jWo_wJmzMQaQ_Cvc/view?usp=sharing
711,P0507,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1VdLJTd6NB3Qgisq-A6V7No-CvVW7pi2U/view?usp=sharing
712,P050A,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1b-Lgt6YtxBIl6fwBpifzB5BTEtyGh4cA/view?usp=sharing
713,P050B,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Ty07avqS8ZVOVDsXs279l9oMOiybAjHI/view?usp=sharing
714,P0532,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1MHvfbwxKhB2CFCmLlBLbDsBS-NW40x2G/view?usp=sharing
715,P0533,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1b3b5Y4qGZIuAsEOnsEEfNWyM3sR-MMsj/view?usp=sharing
716,P0560,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1GrWUTNqdywO9ATok-AI79eKtyPN6nAZe/view?usp=sharing
717,P0562,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1SzgFcnFuzuvwDF7Tvx6zzJNJH4NMg2_y/view?usp=sharing
718,P0563,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/18oFk9Wgi-BySRRdb8XtekEInI0ufc_Bc/view?usp=sharing
719,P0605,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1t0uZOKrY_ibY2W5_YUh8RuIXmn4eHt5_/view?usp=sharing
720,P0606,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1dRFf2uJbu6EkYDJjpBSHfpdS4DIptwG0/view?usp=sharing
721,P0611,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1NGANUAJ0P_rkPucNJyJc73YA_0lKQ63Y/view?usp=sharing
722,P061B,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1m7BkBsAt2XhuIHZSsirVFBpCBCuWVWi4/view?usp=sharing
723,P0620,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1XEKvRRaMzJpdofc-9OpDFXhc7VUzndM4/view?usp=sharing
724,P0625,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Aio9Iz-0gZ7-gbtJr1vtn3mxRkL6Y5qA/view?usp=sharing
725,P0627,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Y4osUqIesOD6i_HbUY0AZKglvgIX9v6R/view?usp=sharing
726,P0630,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1PKnqf4U6K3tvQ6wc_PG7N4r4gDZm3YQR/view?usp=sharing
727,P0638,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/15oR6FQl5gDFX5ih9QC8TCTwLmyS70UZM/view?usp=sharing
728,P0641,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1c_xj-qj4gZylknENMv_nx9Tj3rUE8NP-/view?usp=sharing
729,P0660,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1ZzBk5MtCf5CnokQLi-zQSQCtCBCL0SRJ/view?usp=sharing
730,P0663,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1B7GCoJuoMxolNYCn1cfJDLp31LNz5K1T/view?usp=sharing
731,P0685,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1E08ED0v3emuw7EKGeTbSTm5gollAGUT1/view?usp=sharing
732,P2096,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1J7Ax6YwDoy6auSKi9U68tYmrtB5voLXU/view?usp=sharing
733,P2097,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1K3h5MMRhk6fLqSyevCpq3uu3jRRa13gB/view?usp=sharing
734,P2098,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1uQKfo46MjAk0as29vjau0J0ldtE18MR2/view?usp=sharing
735,P2099,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1Cu7uMSHoxLRdea_oCcor1QGwX9j6_eeO/view?usp=sharing
736,P2104,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1tV578PVpXp7wJSUGFeDRPOkKmVqZjePg/view?usp=sharing
737,P2105,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/11TmaLE7cqauK5YLtZXm0unhq4awaoEQR/view?usp=sharing
738,P2106,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1oyyXi0lHuRqyDG_yuMXoANV6-3-BAgC1/view?usp=sharing
739,P2110,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1oRI8A2ZyCgA3C1Y429eyaEpZJMbZ4esz/view?usp=sharing
740,P2122,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1d22yVyR1F-OgJM3qwmmUSboFI2mfkj-C/view?usp=sharing
741,P2123,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1FXt_ssI03kS3K5QAbR9B5jate9Nd4T59/view?usp=sharing
742,P2127,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1aANvEasNlsqrKGnd0DlrlPlf1ivTnsCS/view?usp=sharing
743,P2128,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/12PKAr-BtewqNv2k2SD78iJ2wuaWUL_y9/view?usp=sharing
744,P2135,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1TkIqZ8EkKtttlTYbp4t2iieqZYJWQDZP/view?usp=sharing
745,P2138,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/19ZpN8IN3323KiH54FErZtxngs2oSh49V/view?usp=sharing
746,P2146,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/17QuU8JUdAOz6CrwQRnCA1f04PHCFuIgR/view?usp=sharing
747,P2149,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1QMNLhXaPZh8xeDgR0Rostxarb7ndlNkl/view?usp=sharing
748,P2152,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1GWHg2930emTRoHS4I8H6LN9IErdneXZA/view?usp=sharing
749,P2159,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1EZN7MwSZxyKfGj2YQPBB9nftkcFIbjHv/view?usp=sharing
750,P2187,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1b-RQGSwlB2rHku0Xk4qqPAhfGmf6OaT4/view?usp=sharing
751,P2188,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/147-ESTpnRJad5lLeaBv5xUh6huzEIYVY/view?usp=sharing
752,P2189,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1n2hwrPH7WCTkCXWltjPa_Pv5vXa5BWoX/view?usp=sharing
753,P2190,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/14_hwPZL0B37B1x51lMXYFr8_VEbUM0we/view?usp=sharing
754,P2195,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1wY4T8smb-XnJ8hWMJZQzSJAK0yshC052/view?usp=sharing
755,P2196,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1p-5CV_Vfb3EkUtQXuOlZ1NYOjP3BpoBY/view?usp=sharing
756,P2197,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1H4br_wWolJ-6ebFEFkfAK09ooAfkYG0A/view?usp=sharing
757,P2198,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1zfKuhmH1Gn5EDptEUe85ghr0x8DVf44k/view?usp=sharing
758,P2227,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1INMW2vVTlx9voGGlBAjqgwVj0xh2DIeK/view?usp=sharing
759,P2228,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/11GtahTg9Zylc9p8xPO6nhq0Yh9vUYF0X/view?usp=sharing
760,P2229,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/10szUuqhtw_WGFfZuawuCbxWAFPJO4m2V/view?usp=sharing
761,P2270,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1P7C9hXwsNa9c-tlzQVd2olRt50YWGqy1/view?usp=sharing
762,P2271,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1hvWZwyAmr-3S8U7gT3UjvwWxVE_s2gcY/view?usp=sharing
763,P2272,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1aBiITmxDIDlA64MabATM1t9Q_4rWf1LW/view?usp=sharing
764,P2273,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1u2j_oIsBR1h1ix85gQ8Kn8FsWJ6i79Vp/view?usp=sharing
765,P2422,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1RQFa8R8Dc2UnFnBKTM_t1v1R12RrO1uX/view?usp=sharing
766,P2501,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1NT67SfsHb_MWRwhK034lNMCefMofCcWh/view?usp=sharing
767,P2502,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/18MMF-cgofTkC75e1xkFVZGCJVzMLp_x_/view?usp=sharing
768,P2503,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1QXKGcAGvslrDMcqHDZEqlyuzEBeftCNu/view?usp=sharing
769,P2610,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1DcY075NUUY2hLPW-7jpv8z89ZY7aWLYK/view?usp=sharing
770,P2A00,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1QXhikFB2GfaNdi-yhL8XW3Fc8iqNfvM6/view?usp=sharing
771,P2A01,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1ZPmfWqgcc2OkZJMmDRRYveDD8vIp5ccq/view?usp=sharing
772,P2A03,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1A8YvtyWH_-TCkSHWLfIdVArhDRr9PfQ2/view?usp=sharing
773,P2A04,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1P-f0BVZ0RkckNCIhuIVKM-yegqtqmmv2/view?usp=sharing
774,U0001,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1aER8j65sy4FOmGGnTxPM3wagfQx4sBlN/view?usp=sharing
775,U0101,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1l8iIe6LVrB8ErOqPxGOD9owlKSGKvtuV/view?usp=sharing
776,U0105,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1gIW7OFW6sgJI3KUIvOEttJCOLsEMP3lo/view?usp=sharing
777,U1111,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/11cKE_Qplr3BvGnRrE7bhQBiu0pI5ZsRw/view?usp=sharing
778,U1112,2.4 AT 2WD santa fe 2013,https://drive.google.com/file/d/1vUCCyMehOj-K1qUFpPaNrLcZmNNxwVb_/view?usp=sharing
779,P0032,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1Et4VdRIhmKEfxwTupuxiRBi2pWWAe_sQ/view?usp=sharing
780,P0037,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1CD7VcYYCfO3eR7ro3HZ_CpS9mFErVAg_/view?usp=sharing
781,P0038,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1ANeKmxvjpueG_ZuuLRQVZHvs4dW6jFjP/view?usp=sharing
782,P0053,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1NX-CAXTeeUtQbaKHvuqgPJMAPwVptY1Z/view?usp=sharing
783,P0054,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1Y-Pkhe7BHU7zgKHtjlxWq-aMXOInqRSf/view?usp=sharing
784,P0069,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1Wr23gIvW8q41H7vORAyULVf_gLSa6k0V/view?usp=sharing
785,P0101,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1fzIVudpp2zaHsNyeJvztULt5FNDpYwWM/view?usp=sharing
786,P0102,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1BFe79xEu_UbOuGY0b641-ML4DO6dyizv/view?usp=sharing
787,P0103,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1zuksWSqK34Mz_NRG4RsIj7kxgiLBPgZP/view?usp=sharing
788,P0107,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1lx-hsU66iJcTUnZ-PiebV7O8r7XRntyE/view?usp=sharing
789,P0108,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1S_K7vVNXfPBaeRajPh8rGIHsZJZBYRB6/view?usp=sharing
790,P0111,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1a6bMN7MnrjA7Yni-PGTvv2Gk6_ZQRjcw/view?usp=sharing
791,P0112,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1KnRcnD9lFIcoLURKbxL8JJu3qMm1SDEV/view?usp=sharing
792,P0113,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1HHnodAFWgF3qzX5RQE69IouFUO1kyv1w/view?usp=sharing
793,P0116,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1PzVJz67SCudQiX11IGYM6-ipyk8S0R7C/view?usp=sharing
794,P0117,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1b_rHs-Ds2_WW61ReJ-rg63C0G43eq_Zk/view?usp=sharing
795,P0118,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1QaTI0kc3wEWzEPtZ6gPAErODPNEvvfYg/view?usp=sharing
796,P0122,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1zbTbuk_yqt7L3cKYQX-0ccejjEdxfuVz/view?usp=sharing
797,P0123,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1gzGi5YAIQNjyqLKvHuGj_MsPLtRpMS-d/view?usp=sharing
798,P0125,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1ImXrUh6D_3hC-oYWKw9ckMx_6xMBodTL/view?usp=sharing
799,P0126,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1k3NUbliYxdE7X309wnywOuVIGatU0EBu/view?usp=sharing
800,P0130,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1oPqIgPHFVoF7ilbX_AZk-rSbKS9-du-S/view?usp=sharing
801,P0131,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1Q5bUD4mkfiU6WNTn5G9m7YvPru5BWAIA/view?usp=sharing
802,P0132,Mazda 2 MZR 1.5 2012,https://drive.google.com/file/d/1w54qm6xudsrpOWEsR2njX9IPeMp9twnG/view?usp=sharing
